paper_id,short_title,stage,year_month,clean_author_name,raw_author_name_from_clean_table,raw_author_name_from_role_list,role_groups,role_groups_zh,is_research_engineering,is_data_annotation,is_business_compliance,is_author_list_only_unspecified,departed_mark,in_clean_author_table,in_role_appendix,role_source_note
V4-PDF,DeepSeek-V4,V4,2026-05,Jingli Zhou,Jingli Zhou,Jingli Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jingting Xiang,Jingting Xiang,Jingting Xiang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jingyang Yuan,Jingyang Yuan,Jingyang Yuan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jingyuan Cheng,Jingyuan Cheng,Jingyuan Cheng,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jingzi Zhou,Jingzi Zhou,Jingzi Zhou,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jinhua Zhu,Jinhua Zhu,Jinhua Zhu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jiping Yu,Jiping Yu,Jiping Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Joseph Sun,Joseph Sun,Joseph Sun,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Jun Ran,Jun Ran*,Jun Ran*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Junguang Jiang,Junguang Jiang,Junguang Jiang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Junjie Qiu,Junjie Qiu,Junjie Qiu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Junlong Li,Junlong Li*,Junlong Li*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Junmin Zheng,Junmin Zheng,Junmin Zheng,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Junxiao Song,Junxiao Song,Junxiao Song,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kai Dong,Kai Dong,Kai Dong,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kaige Gao,Kaige Gao,Kaige Gao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kang Guan,Kang Guan,Kang Guan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kexing Zhou,Kexing Zhou,Kexing Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kezhao Huang,Kezhao Huang*,Kezhao Huang*,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Kuai Yu,Kuai Yu,Kuai Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Lean Wang,Lean Wang,Lean Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Lecong Zhang,Lecong Zhang,Lecong Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Lei Wang,Lei Wang,Lei Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Leyi Xia,Leyi Xia,Leyi Xia,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Li Zhang,Li Zhang,Li Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Liang Zhao,Liang Zhao,Liang Zhao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Lihua Guo,Lihua Guo,Lihua Guo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Lingxiao Luo,Lingxiao Luo,Lingxiao Luo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Linwang Ma,Linwang Ma,Linwang Ma,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Linyan Zhu,Linyan Zhu,Linyan Zhu,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Litong Wang,Litong Wang,Litong Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Liyu Cai,Liyu Cai,Liyu Cai,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Liyue Zhang,Liyue Zhang,Liyue Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Longhao Chen,Longhao Chen,Longhao Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,M. S. Di,M.S. Di,M.S. Di,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,M. Y Xu,M.Y Xu,M.Y Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Max Mei,Max Mei,Max Mei,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Miaojun Wang,Miaojun Wang,Miaojun Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Mingchuan Zhang,Mingchuan Zhang,Mingchuan Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Minghua Zhang,Minghua Zhang,Minghua Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Minghui Tang,Minghui Tang,Minghui Tang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Mingming Li,Mingming Li,Mingming Li,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Mingxu Zhou,Mingxu Zhou,Mingxu Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Minmin Han,Minmin Han,Minmin Han,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ning Wang,Ning Wang,Ning Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Panpan Huang,Panpan Huang,Panpan Huang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Panpan Wang,Panpan Wang,Panpan Wang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Peixin Cong,Peixin Cong,Peixin Cong,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Peiyi Wang,Peiyi Wang,Peiyi Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Peng Zhang,Peng Zhang,Peng Zhang,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qiancheng Wang,Qiancheng Wang,Qiancheng Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qihao Zhu,Qihao Zhu,Qihao Zhu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qingyang Li,Qingyang Li,Qingyang Li,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qinyu Chen,Qinyu Chen,Qinyu Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qiushi Du,Qiushi Du,Qiushi Du,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Qiwei Jiang,Qiwei Jiang,Qiwei Jiang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Rui Tian,Rui Tian,Rui Tian,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruifan Xu,Ruifan Xu,Ruifan Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruijie Lu,Ruijie Lu,Ruijie Lu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruiling Xu,Ruiling Xu,Ruiling Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruiqi Ge,Ruiqi Ge,Ruiqi Ge,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruisong Zhang,Ruisong Zhang,Ruisong Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruizhe Pan,Ruizhe Pan,Ruizhe Pan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Runji Wang,Runji Wang,Runji Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Runqian Chen,Runqian Chen,Runqian Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Runqiu Yin,Runqiu Yin,Runqiu Yin,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Runxin Xu,Runxin Xu,Runxin Xu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruomeng Shen,Ruomeng Shen,Ruomeng Shen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruoyu Zhang,Ruoyu Zhang,Ruoyu Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Ruyi Chen,Ruyi Chen,Ruyi Chen,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,S. H. Liu,S.H. Liu,S.H. Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shanghao Lu,Shanghao Lu,Shanghao Lu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shangmian Sun,Shangmian Sun,Shangmian Sun,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shangyan Zhou,Shangyan Zhou,Shangyan Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shanhuang Chen,Shanhuang Chen,Shanhuang Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shaofei Cai,Shaofei Cai,Shaofei Cai,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shaoheng Nie,Shaoheng Nie,Shaoheng Nie,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shaoqing Wu,Shaoqing Wu,Shaoqing Wu,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shaoyuan Chen,Shaoyuan Chen,Shaoyuan Chen,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shengding Hu,Shengding Hu,Shengding Hu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shengyu Liu,Shengyu Liu,Shengyu Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shiqiang Hu,Shiqiang Hu,Shiqiang Hu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shirong Ma,Shirong Ma,Shirong Ma,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shiyu Wang,Shiyu Wang,Shiyu Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shuiping Yu,Shuiping Yu,Shuiping Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shunfeng Zhou,Shunfeng Zhou,Shunfeng Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shuting Pan,Shuting Pan,Shuting Pan,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Shuying Yu,Shuying Yu,Shuying Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Songyang Zhou,Songyang Zhou,Songyang Zhou,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tao Ni,Tao Ni,Tao Ni,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tao Yun,Tao Yun,Tao Yun,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tian Jin,Tian Jin,Tian Jin,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tian Pei,Tian Pei,Tian Pei,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tian Ye,Tian Ye,Tian Ye,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tianle Lin,Tianle Lin,Tianle Lin,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tianran Ji,Tianran Ji,Tianran Ji,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tianyi Cui,Tianyi Cui,Tianyi Cui,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tianyuan Yue,Tianyuan Yue,Tianyuan Yue,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tingting Yu,Tingting Yu,Tingting Yu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Tun Wang,Tun Wang,Tun Wang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,W. L. Xiao,W.L. Xiao,W.L. Xiao,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,W. Zhang,W. Zhang,W. Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wangding Zeng,Wangding Zeng,Wangding Zeng,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wei An,Wei An,Wei An,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Weilin Zhao,Weilin Zhao,Weilin Zhao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wen Liu,Wen Liu,Wen Liu,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenfeng Liang,Wenfeng Liang,Wenfeng Liang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenjie Pang,Wenjie Pang,Wenjie Pang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenjing Luo,Wenjing Luo,Wenjing Luo,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenjing Yao,Wenjing Yao,Wenjing Yao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenjun Gao,Wenjun Gao,Wenjun Gao,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenkai Yang,Wenkai Yang,Wenkai Yang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenlve Huang,Wenlve Huang,Wenlve Huang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wenqing Hou,Wenqing Hou,Wenqing Hou,Business & Compliance,商务与合规,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
V4-PDF,DeepSeek-V4,V4,2026-05,Wentao Zhang,Wentao Zhang,Wentao Zhang,Research & Engineering,研发与工程,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Role group parsed from paper appendix author/contribution list.
